Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,DB_10ulrr_P1-B-1_01_25883,1_P1-B-3_01_25858,10_P1-C-3_01_25865,11_P1-C-4_01_25866,12_P1-C-5_01_25860,13_P1-C-6_01_25861,14_P1-C-7_01_25875,15_P1-C-8_01_25873,16_P1-C-9_01_25870,17_P1-D-1_01_25859,18_P1-D-2_01_25862,19_P1-D-3_01_25878,2_P1-B-4_01_25872,3_P1-B-5_01_25874,4_P1-B-6_01_25867,5_P1-B-7_01_25863,6_P1-B-8_01_25869,7_P1-B-9_01_25868,8_P1-C-1_01_25877,9_P1-C-2_01_25876,QC1_P1-B-2_01_25857,QC2_P1-B-2_01_25864,QC3_P1-B-2_01_25871,QC4_P1-B-2_01_25879,MB,RT,Prediction,Source Files
254,0.6,102.0555,w/o MS2:1-Aminocyclopropanecarboxylic acid,[M+H-H2O]+,adduct linked to 421_[M+H]+; found in higher mz's MsMs_679; found in higher mz's MsMs_783; found in higher mz's MsMs_1151; found in higher mz's MsMs_672; found in higher mz's MsMs_788; found in higher mz's MsMs_722,0.708,True,,102.055,C4H7NO2,,PAJPWUMXBYXFCZ-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,99.9,,,,,15.26,3_P1-B-5_01_25874,102.05547:10008 103.05882:524 104.06218:5124,76.51519:784,2060,3412,1535,2948,348,1225,1600,994,1635,1510,488,281,3959,10008,434,1129,272,477,1223,5170,2879,2432,2440,2696,GOOD,GOOD,0.0,
259,1.2,103.0547,w/o MS2:Unknown (carbon number 8),[M+H]+,similar chromatogram in higher mz_422; found in higher mz's MsMs_422; similar chromatogram in higher mz_857; found in higher mz's MsMs_857; similar chromatogram in higher mz_692,0.042,False,4.8,103.0547,C8H6,Unknown,,,530,True,True,False,,False,False,,,100.0,99.9,,,,19.17,3_P1-B-5_01_25874,103.05466:1128 104.05801:0 105.06137:458,,0,307,374,78,0,258,338,78,83,118,82,82,373,1128,0,185,0,0,460,927,354,150,333,272,GOOD,GOOD,0.0,
265,0.7,104.0535,w/o MS2:L-.beta.-Homomethionine,[M+H]+,ion correlated with 527; similar chromatogram in higher mz_2197; similar chromatogram in higher mz_1952,0.583,False,,104.0528,C6H13NO2S,,QWVNCDVONVDGDV-YFKPBYRVSA-N,,530,True,True,False,,False,False,,,99.7,,,,,21.06,3_P1-B-5_01_25874,104.05354:4370 105.05689:798 106.06025:1528,,0,1660,1364,1138,213,1047,1479,648,782,1190,333,223,1624,4370,189,958,156,279,1293,3956,1291,1091,1140,1202,GOOD,GOOD,0.0,
266,0.6,104.1069,3-Aminopentan-2-ol,[M+H]+,similar chromatogram in higher mz_512; similar chromatogram in higher mz_933; found in higher mz's MsMs_1265; similar chromatogram in higher mz_838; found in higher mz's MsMs_1143; found in higher mz's MsMs_1237; similar chromatogram in higher mz_853; similar chromatogram in higher mz_1215; similar chromatogram in higher mz_1327; similar chromatogram in higher mz_2892,0.958,True,,104.107,C5H13NO,,BKFGLDUWYUYHRF-UHFFFAOYSA-N,,430,True,True,True,,False,False,,,90.6,,83.1,83.1,100.0,1207.3,12_P1-C-5_01_25860,104.10705:127813 105.1104:13352 106.11376:654,86.09787:280 96.00803:192 104.10711:19262,527,169542,205785,69877,127813,193616,189097,174289,187097,168636,140555,127293,164732,187336,115431,137418,109432,104762,186573,179682,159431,154622,150016,158900,GOOD,GOOD,0.0,
270,15.7,105.0695,w/o MS2:Styrene,[M+H]+,found in higher mz's MsMs_1953,0.042,False,,105.06988,C8H8,Styrenes,PPBRXRYQALVLMV-UHFFFAOYSA-N,C=CC=1C=CC=CC1,530,True,True,False,,False,False,,,99.9,,,,,5.12,10_P1-C-3_01_25865,105.06948:1163 106.07283:0 107.07619:0,,0,0,1163,79,0,0,238,483,148,88,234,0,76,190,249,293,205,0,551,595,215,147,261,249,GOOD,GOOD,0.0,
271,12.3,105.0701,(2S)-2-Amino-3-hydroxypropanamide,[M+H]+,similar chromatogram in higher mz_667; similar chromatogram in higher mz_909; similar chromatogram in higher mz_2800; found in higher mz's MsMs_4877; found in higher mz's MsMs_3126; found in higher mz's MsMs_2658; found in higher mz's MsMs_2538; found in higher mz's MsMs_1528; similar chromatogram in higher mz_426; found in higher mz's MsMs_426; found in higher mz's MsMs_3136,1.0,True,,105.0659,C3H8N2O2,,MGOGKPMIZGEGOZ-REOHCLBHSA-N,,430,True,True,True,,False,False,,,81.7,,88.0,72.7,50.0,73.82,15_P1-C-8_01_25873,105.06995:25630 106.0733:4370 107.07666:322,105.06994:716,10063,7356,6175,9891,17560,32737,10769,25630,11462,9708,20164,10934,16759,4686,31887,9024,20636,13316,9718,18497,16580,16191,16734,16024,GOOD,GOOD,0.0,
272,0.6,105.1097,w/o MS2:N-(4-Aminobutyl)hydroxylamine,[M+H]+,,0.083,False,,105.1022,C4H12N2O,,BKPWWGCYCSOYNQ-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,75.5,,,,,42.29,14_P1-C-7_01_25875,105.1097:10868 106.11305:1362 107.11641:0,,0,11014,11735,4273,8127,12219,10868,9610,10928,10208,8130,8089,10035,10853,7095,8253,6490,6371,11006,10407,9263,8926,9413,8910,GOOD,GOOD,0.0,
275,0.6,106.0505,w/o MS2:Serine,[M+H]+,ion correlated with 882; similar chromatogram in higher mz_722; found in higher mz's MsMs_722; adduct linked to 124_[M+H-H2O]+; similar chromatogram in higher mz_1033; similar chromatogram in higher mz_1923; similar chromatogram in higher mz_1399,0.375,False,,106.05,C3H7NO3,Serine and derivatives,MTCFGRXMJLQNBG-REOHCLBHSA-N,O=C(O)C(N)CO,530,True,True,False,,False,False,,,99.9,,,,,10.39,3_P1-B-5_01_25874,106.05045:3356 107.0538:392 108.05716:0,,433,1922,962,1736,0,822,959,553,785,553,100,0,2418,3356,74,531,0,534,653,2881,1265,1084,1372,1297,GOOD,GOOD,0.0,
278,0.5,106.9507,Unknown,[M+K]+,adduct linked to 155_[M+Na]+; found in higher mz's MsMs_1374; found in higher mz's MsMs_1237,0.958,True,,,,,,,999,False,False,False,,False,False,,,,,,,,64.68,1_P1-B-3_01_25858,106.9506:3504 107.95395:920 108.95731:1114,72.93675:822 87.00399:2962 90.94765:1092 96.00907:2732 99.94809:1280,274,3504,3357,2542,7045,2740,4278,3193,2921,3560,4413,2535,2768,2616,2852,3854,3812,3255,3631,4482,3920,3894,4108,4051,GOOD,GOOD,0.0,
288,16.1,107.0702,w/o MS2:Diethylene glycol,[M+H]+,similar chromatogram in higher mz_1781; found in higher mz's MsMs_1594; found in higher mz's MsMs_1736,0.083,True,,107.0703,C4H10O3,,MTHSVFCYNBDYFN-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,6.06,1_P1-B-3_01_25858,107.07018:2674 108.07353:0 109.07689:0,86.50603:1724 95.51147:690,280,2674,484,378,598,309,255,691,284,510,326,433,1109,1544,832,376,586,92,630,1200,735,723,773,540,GOOD,GOOD,0.0,
289,14.5,107.0702,w/o MS2:Diethylene glycol,[M+H]+,found in higher mz's MsMs_1409; adduct linked to 129_[M+H-H2O]+; found in higher mz's MsMs_1507,1.0,True,,107.0703,C4H10O3,,MTHSVFCYNBDYFN-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,10.53,1_P1-B-3_01_25858,107.07022:10370 108.07357:638 109.07693:0,84.00211:614 86.50558:612 87.00355:1264 96.00855:1144 99.94783:626,2983,10370,1472,2393,3145,1638,1818,3969,2356,1949,1789,2461,4647,9234,3278,2069,3860,1174,2096,4137,2826,2838,2967,2432,GOOD,GOOD,0.0,
291,13.1,107.0858,w/o MS2:4-Hydroxynonenal alkyne,[M+ACN+H]+,similar chromatogram in higher mz_2859; found in higher mz's MsMs_2859; found in higher mz's MsMs_555; adduct linked to 87_[M+NH4]+; similar chromatogram in higher mz_1618,0.125,True,,107.0855,C9H12O2,,RXECVCDYORIBBT-FNORWQNLSA-N,,530,True,True,False,,False,False,,,100.0,,,,,14.59,12_P1-C-5_01_25860,107.08578:2774 108.08913:0 109.09249:2226,71.93996:700 72.93693:974 87.00437:3642 90.947:610 93.00803:628 95.51113:594 96.00905:1470 99.94834:1118,675,1220,864,405,2774,618,373,960,793,513,428,530,879,933,543,576,473,454,787,832,954,1171,853,802,GOOD,GOOD,0.0,
297,0.6,108.0118,Unknown,[M+H]+,,0.292,True,,,,,,,999,False,False,False,,False,False,,,,,,,,10.28,QC3_P1-B-2_01_25871,108.0116:1272 109.01495:0 110.01831:698,72.93707:1168 76.01744:836 77.99847:738 85.02257:1108 87.00411:6772 90.94656:758 94.02822:846 96.00945:3864 99.94795:2352 100.94475:636,74,1083,1418,1397,247,1228,926,817,1126,1100,489,536,1683,2315,460,1114,410,250,1105,1396,1157,1087,1272,975,GOOD,GOOD,0.0,
310,13.1,109.1013,w/o MS2:Bicyclo[2.2.1]heptane-2-methanol,[M+H]+,,0.042,False,,109.1012,C8H14O,,LWHKUVOYICRGGR-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,9.52,12_P1-C-5_01_25860,109.1013:1532 110.10465:0 111.10801:336,,399,1115,207,218,1532,76,132,584,302,228,366,498,553,788,455,154,563,110,361,288,522,485,474,373,GOOD,GOOD,0.0,
311,17.6,109.1015,w/o MS2:Bicyclo[2.2.1]heptane-2-methanol,[M+NH4]+,found in higher mz's MsMs_1498; found in higher mz's MsMs_2202; found in higher mz's MsMs_1644; found in higher mz's MsMs_2033; found in higher mz's MsMs_3421; found in higher mz's MsMs_1901; adduct linked to 537_[M+ACN+H]+; found in higher mz's MsMs_2458; found in higher mz's MsMs_2296; found in higher mz's MsMs_2265; found in higher mz's MsMs_2254; found in higher mz's MsMs_1358,0.208,False,,109.1012,C8H14O,,LWHKUVOYICRGGR-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,7.78,4_P1-B-6_01_25867,109.10145:2440 110.1048:452 111.10816:23846,,108,1133,1617,481,1612,1358,1143,1619,1566,1339,1299,1206,1483,982,2440,1451,885,1036,1628,1142,1130,1220,1447,1340,GOOD,GOOD,0.0,
313,18.6,109.1015,w/o MS2:Bicyclo[2.2.1]heptane-2-methanol,[M+H]+,found in higher mz's MsMs_4480; found in higher mz's MsMs_1360; found in higher mz's MsMs_3218,0.25,False,,109.1012,C8H14O,,LWHKUVOYICRGGR-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,6.58,4_P1-B-6_01_25867,109.10146:2460 110.10481:0 111.10817:1448,,421,1126,1589,480,1043,699,765,1176,1068,1019,952,647,998,840,2460,1213,737,632,1165,1266,1186,892,1132,990,GOOD,GOOD,0.0,
316,16.6,109.1019,w/o MS2:Bicyclo[2.2.1]heptane-2-methanol,[M+H]+,ion correlated with 447; ion correlated with 1489; found in higher mz's MsMs_1626; found in higher mz's MsMs_3406; found in higher mz's MsMs_2070,0.375,True,,109.1012,C8H14O,,LWHKUVOYICRGGR-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,7.03,10_P1-C-3_01_25865,109.10149:1115 110.10484:310 111.1082:0,76.01749:994 78.99871:884 85.02245:1808 87.00393:964 88.00427:1872 94.02757:1054 95.51143:772 97.00969:7192 98.00809:1350 106.01466:4536 107.01346:1546,72,1048,1115,285,1358,826,766,1212,1250,899,1218,802,1069,600,3144,1205,882,990,1246,966,1248,1256,1333,1321,GOOD,GOOD,0.0,
321,0.5,110.0093,Unknown,[M+H]+,adduct linked to 480_[M+NH4]+,0.125,True,,,,,,,999,False,False,False,,False,False,,,,,,,,8.86,10_P1-C-3_01_25865,110.00853:1363 111.01188:460 112.01524:1908,70.02872:1584 72.93695:692 85.02215:1154 87.00394:3150 94.02808:592 96.00881:3296 99.94815:1412,420,1039,1363,799,311,1130,1050,661,596,985,356,472,1260,2333,288,361,362,551,928,1993,1325,875,1045,917,GOOD,GOOD,0.0,
322,0.7,110.0348,w/o MS2:5-Aminoimidazole-4-carboxamide,[M+H]+,found in higher mz's MsMs_561; found in higher mz's MsMs_727; found in higher mz's MsMs_1582; found in higher mz's MsMs_706,0.25,True,,110.0349,C4H6N4O,,DVNYTAVYBRSTGK-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,13.36,10_P1-C-3_01_25865,110.03476:2092 111.03811:0 112.04147:5442,70.02872:1584 72.93695:692 85.02215:1154 87.00394:3150 94.02808:592 96.00881:3296 99.94815:1412,0,1293,2092,723,689,1128,1466,1048,1250,1332,1016,872,1396,1945,814,1441,911,268,1227,1966,1318,1098,1287,993,GOOD,GOOD,0.0,
323,0.5,110.072,w/o MS2:N-Methylpyrimidin-2-amine,[M+H]+,,0.042,False,,110.0713,C5H7N3,,BQNXHDSGGRTFNX-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,99.7,,,,,26.3,3_P1-B-5_01_25874,110.07201:1315 111.07536:0 112.07872:0,,134,417,270,676,0,98,251,80,124,137,0,0,574,1315,0,0,0,139,148,978,419,467,469,496,GOOD,GOOD,0.0,
329,20.3,111.0439,w/o MS2:Unknown (carbon number 6),[M+H]+,found in higher mz's MsMs_1480,0.042,False,2.21,111.0439,C6H6O2,Unknown,,,530,True,True,False,,False,False,,,100.0,98.4,,,,3.4,12_P1-C-5_01_25860,111.04389:1174 112.04724:0 113.0506:0,,0,117,1448,0,1174,454,332,1156,563,196,936,255,104,0,125,92,76,0,709,726,695,546,601,681,GOOD,GOOD,0.0,
330,7.2,111.0441,w/o MS2:Resorcinol,[M+H]+,ion correlated with 1097; found in higher mz's MsMs_932,0.083,True,,111.0441,C6H6O2,,GHMLBKRAJCXXBS-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,4.74,9_P1-C-2_01_25876,111.04414:1821 112.04749:0 113.05085:0,72.93651:2460 76.01756:638 77.99858:1682 81.93777:656 84.501:1168 85.02294:2524 87.00388:11672 88.00463:690 88.02288:636 90.94768:1424 94.02789:1004 96.0097:6324 96.5298:760 97.00956:2056 98.00798:954 99.94801:3486 106.01453:826 108.95824:872 109.94411:856,0,92,1540,778,76,289,394,278,93,86,0,0,84,608,0,81,153,96,0,1821,295,154,192,356,GOOD,GOOD,0.0,
331,18.8,111.0808,w/o MS2:.gamma.-Heptalactone,[M+Na]+,found in higher mz's MsMs_1515; found in higher mz's MsMs_1664; found in higher mz's MsMs_1977; adduct linked to 15_[M+H-H2O]+,0.042,False,,111.0804,C7H12O2,,VLSVVMPLPMNWBH-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,99.9,,,,,5.97,4_P1-B-6_01_25867,111.08084:1337 112.08419:0 113.08755:468,,0,255,331,186,357,172,170,196,342,211,213,140,315,230,1337,126,135,223,314,310,367,262,325,234,GOOD,GOOD,0.0,
332,19.8,111.1165,w/o MS2:1-Cyclohexylethanol,[M+H]+,found in higher mz's MsMs_1767,0.083,False,,111.1168,C8H16O,,JMSUNAQVHOHLMX-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,4.42,9_P1-C-2_01_25876,111.11649:1356 112.11984:316 113.1232:0,,79,463,529,204,255,422,350,291,87,0,122,366,208,1076,287,116,137,217,407,1356,611,522,399,738,GOOD,GOOD,0.0,
333,19.4,111.1165,w/o MS2:1-Cyclohexylethanol,[M+H]+,ion correlated with 1787; found in higher mz's MsMs_1628; found in higher mz's MsMs_2307; found in higher mz's MsMs_2297,0.125,True,,111.1168,C8H16O,,JMSUNAQVHOHLMX-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,11.91,10_P1-C-3_01_25865,111.1165:2904 112.11985:872 113.12321:446,88.00401:2860 89.00188:1130 97.00968:5736 98.00851:1322 106.01538:2744 107.01238:1492,82,347,2904,182,660,935,1000,1282,942,1054,550,337,432,876,786,637,414,519,1430,1659,936,807,776,829,GOOD,GOOD,0.0,
334,20.6,111.1165,w/o MS2:1-Cyclohexylethanol,[M+H]+,,0.042,False,,111.1168,C8H16O,,JMSUNAQVHOHLMX-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,9.74,10_P1-C-3_01_25865,111.11652:1379 112.11987:326 113.12323:838,,196,125,1379,285,350,410,418,421,278,573,205,429,259,528,797,289,131,190,636,798,408,406,351,401,GOOD,GOOD,0.0,
336,17.6,111.117,w/o MS2:1-Cyclohexylethanol,[M+H-H2O]+,ion correlated with 468; found in higher mz's MsMs_1644; found in higher mz's MsMs_2033; found in higher mz's MsMs_3421; adduct linked to 717_[M+Na]+; found in higher mz's MsMs_2458; found in higher mz's MsMs_2296; found in higher mz's MsMs_2265; found in higher mz's MsMs_2254,0.958,True,,111.1168,C8H16O,,JMSUNAQVHOHLMX-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,24.69,4_P1-B-6_01_25867,111.11699:10988 112.12034:2154 113.1237:1604,88.00414:1244 89.00232:934 97.0099:3752 98.00707:1716 106.01543:1750 107.01249:782,90,5140,5118,1604,4739,4964,4826,5178,5382,3565,5128,3962,6450,3786,10988,6036,3796,4944,5351,4809,6395,5888,5351,5928,GOOD,GOOD,0.0,
339,20.9,111.1175,w/o MS2:1-Cyclohexylethanol,[M+H]+,found in higher mz's MsMs_1951,0.042,False,,111.1168,C8H16O,,JMSUNAQVHOHLMX-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,99.7,,,,,10.67,10_P1-C-3_01_25865,111.11753:1421 112.12088:0 113.12424:384,,0,288,1421,208,392,421,379,512,426,658,267,433,206,423,560,455,75,188,847,980,538,428,545,593,GOOD,GOOD,0.0,
343,0.6,112.0511,Isocytosine,[M+H]+,similar chromatogram in higher mz_1434; found in higher mz's MsMs_349; similar chromatogram in higher mz_476; found in higher mz's MsMs_1390; similar chromatogram in higher mz_1526,0.958,True,,112.0505,C4H5N3O,,XQCZBXHVTFVIFE-UHFFFAOYSA-N,,430,True,True,True,,False,False,,,71.0,,55.9,52.7,66.7,27.75,3_P1-B-5_01_25874,112.05109:11182 113.05444:0 114.0578:2180,70.02879:2558 70.06508:618 95.02435:862 96.00892:1580,0,5773,6761,1771,2528,3066,2572,2809,5772,4571,3979,3365,8470,11182,3406,5781,4198,2074,5067,5117,4758,4606,4842,4762,GOOD,GOOD,0.0,
345,0.6,112.8956,Unknown,[M+H]+,,0.958,True,,,,,,,999,False,False,False,,False,False,,,,,,,,96.92,1_P1-B-3_01_25858,112.89557:10465 113.89892:0 114.90228:9730,70.0285:1082 70.06506:13434 72.93684:1344 73.06459:622 90.9474:1140 95.02486:596 96.00769:1196 97.00906:768 112.05084:916 113.03445:1006,0,10465,26034,3069,2948,16212,24730,23362,16026,17210,8386,9025,10069,9457,7514,9720,4440,2696,21682,15792,12857,12842,12597,12531,GOOD,GOOD,0.0,
349,0.7,113.0211,2-Furancarboxylic acid,[M+H]+,,0.542,True,,113.0233,C5H4O3,,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,,430,True,True,True,,False,False,,,70.2,,33.1,87.1,66.7,17.14,QC3_P1-B-2_01_25871,113.02097:2619 114.02432:574 115.02768:4584,70.02868:6546 70.06525:598 72.93689:1146 73.06577:744 90.94751:710 95.02456:982 96.0079:3958 113.03494:4984,1290,2618,3064,2102,2809,1369,2680,1700,1378,2280,3554,1427,1602,3221,773,3510,3951,2727,2970,3254,2822,2407,2619,2456,GOOD,GOOD,0.0,
350,0.7,113.0347,Uracil,[M+H]+,similar chromatogram in higher mz_443; similar chromatogram in higher mz_1059; similar chromatogram in higher mz_880; found in higher mz's MsMs_1391,0.958,True,,113.0346,C4H4N2O2,,ISAKRJDGNUQOIC-UHFFFAOYSA-N,,430,True,True,True,,False,False,,,90.9,,93.2,91.1,57.1,149.14,8_P1-C-1_01_25877,113.0351:24173 114.03845:824 115.04181:2696,70.02869:4692 70.06487:610 95.02471:970 96.00832:5586 113.03498:4448,169,31452,26394,6684,19522,19598,19752,17167,33758,30458,28870,27353,30046,26942,21261,34029,24018,12828,24173,22116,24073,24392,23784,24514,GOOD,GOOD,0.0,
353,17.2,113.1322,"w/o MS2:2,4,4-Trimethyl-1-pentanol",[M+Na]+,adduct linked to 504_[M+K]+,0.042,False,,113.1325,C8H18O,,ZNRVRWHPZZOTIE-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,10.01,4_P1-B-6_01_25867,113.13219:1049 114.13554:0 115.1389:0,,0,824,107,0,239,0,126,441,526,148,640,0,334,222,1049,424,341,286,603,144,408,196,251,353,GOOD,GOOD,0.0,
354,18.8,113.1326,"w/o MS2:2,4,4-Trimethyl-1-pentanol",[M+H]+,ion correlated with 485; ion correlated with 603; ion correlated with 833; ion correlated with 1085; ion correlated with 1187; ion correlated with 3362; similar chromatogram in higher mz_1515; similar chromatogram in higher mz_1845; adduct linked to 553_[M+Na]+; similar chromatogram in higher mz_374; similar chromatogram in higher mz_502; similar chromatogram in higher mz_623; similar chromatogram in higher mz_1368; similar chromatogram in higher mz_3713,0.042,False,,113.1325,C8H18O,,ZNRVRWHPZZOTIE-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,23.8,4_P1-B-6_01_25867,113.13261:2493 114.13596:316 115.13932:0,,134,408,446,119,388,487,497,537,407,258,411,398,360,337,2493,307,376,428,704,409,717,541,678,659,GOOD,GOOD,0.0,
355,20.3,113.1329,"w/o MS2:2,4,4-Trimethyl-1-pentanol",[M+H]+,similar chromatogram in higher mz_4240,0.708,True,,113.1325,C8H18O,,ZNRVRWHPZZOTIE-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,99.9,,,,,15.73,10_P1-C-3_01_25865,113.1329:2442 114.13625:0 115.13961:0,73.06466:614 89.00011:666 97.00967:650 98.00703:1922 107.01242:1420,807,1090,2442,1072,1196,1168,992,1172,1600,934,1105,914,896,912,1342,938,1356,1017,1748,1460,1535,1514,1482,1483,GOOD,GOOD,0.0,
360,0.7,114.0376,w/o MS2:3-Thienylmethanamine,[M+H]+,similar chromatogram in higher mz_1758,0.125,False,,114.0372,C5H7NS,,DUDAKCCDHRNMDJ-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,99.9,,,,,9.05,16_P1-C-9_01_25870,114.03762:1585 115.04097:1496 116.04433:828,,134,1325,1125,275,836,1168,769,656,1585,1252,1390,1313,1648,1293,1182,1609,1129,627,1055,962,1283,1342,1465,1361,GOOD,GOOD,0.0,
361,0.6,114.0659,w/o MS2:Creatine - CASMI2016 Category 1 - Challenge 10,[M+H-H2O]+,adduct linked to 525_[M+H]+,0.292,False,,114.066,C4H7N3O,Alpha amino acids and derivatives,DDRJAANPRJIHGJ-UHFFFAOYSA-N,N=C1N=C(O)CN1C,530,True,True,False,,False,False,,,100.0,,,,,8.84,14_P1-C-7_01_25875,114.06586:1799 115.06921:0 116.07257:21858,,288,1338,1674,842,1111,1534,1799,1121,1472,1072,1279,972,1437,1225,1109,1482,916,1108,1137,1752,1277,1295,1345,1434,GOOD,GOOD,0.0,
363,9.3,114.1098,w/o MS2:(4-Aminobutyl)guanidine,[M+H]+,,0.042,True,,114.1026,C5H14N4,,QYPPJABKJHAVHS-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,77.2,,,,,9.36,11_P1-C-4_01_25866,114.10979:1828 115.11314:0 116.1165:0,67.93476:1028 72.93711:2660 73.0648:726 75.08137:836 90.94772:1684 100.94371:860,0,491,464,1828,500,404,778,565,606,408,635,125,394,337,910,224,343,252,919,473,544,584,400,418,GOOD,GOOD,0.0,
364,0.6,114.8927,Unknown,[M+H]+,adduct linked to 520_[M+NH4]+,0.958,True,,,,,,,999,False,False,False,,False,False,,,,,,,,44.62,10_P1-C-3_01_25865,114.89305:11615 115.8964:0 116.89976:2518,70.02846:1264 70.06475:34100 71.06824:2012 72.08064:4274 75.08029:868 96.00822:1090 113.03461:670,0,5013,11615,1384,1382,7702,12022,10787,7339,7724,4293,4663,4774,4678,3636,4425,2120,1301,10470,7183,6496,5818,5366,6152,GOOD,GOOD,0.0,
370,0.6,115.0371,w/o MS2:Glutaric acid,[M+H]+,similar chromatogram in higher mz_632; adduct linked to 525_[M+H]+; similar chromatogram in higher mz_387; similar chromatogram in higher mz_405; similar chromatogram in higher mz_769; similar chromatogram in higher mz_856; similar chromatogram in higher mz_1143; similar chromatogram in higher mz_1151,0.958,True,,115.039,C5H8O4,,JFCQEDHGNNZCLN-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,98.3,,,,,15.0,7_P1-B-9_01_25868,115.03714:8485 116.04049:692 117.04385:0,70.06516:11392 71.06837:720 72.08055:2018 72.93658:720 75.08015:616 90.9473:776,2595,3545,2488,3931,6008,3707,4637,3089,2506,3304,3558,2174,3993,4250,2176,2343,5332,8485,2471,4202,4554,4741,5717,5434,GOOD,GOOD,0.0,
371,1.4,115.0389,w/o MS2:Glutaric acid,[M+H]+,,0.083,True,,115.039,C5H8O4,,JFCQEDHGNNZCLN-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,6.25,9_P1-C-2_01_25876,115.03894:2023 116.04229:0 117.04565:0,72.93626:1838 90.94775:1228,484,484,969,552,753,466,1084,736,373,602,519,334,623,1511,130,418,394,623,962,2023,582,555,743,854,GOOD,GOOD,0.0,
372,3.2,115.0391,w/o MS2:Glutaric acid,[M+H]+,similar chromatogram in higher mz_669; found in higher mz's MsMs_669,0.958,True,,115.039,C5H8O4,,JFCQEDHGNNZCLN-UHFFFAOYSA-N,,530,True,True,False,,False,False,,,100.0,,,,,13.7,9_P1-C-2_01_25876,115.03908:12823 116.04243:1124 117.04579:0,67.93413:624 72.9368:2188 75.08055:1046 90.94764:1194,2526,2650,7724,4318,4619,3245,7289,3154,1644,2594,1738,1832,2248,8214,912,1731,2113,2933,5880,12823,3002,3821,3910,4514,GOOD,GOOD,0.0,
373,0.7,115.05,"w/o MS2:piperazine-2,5-dione",[M+H]+,similar chromatogram in higher mz_939; similar chromatogram in higher mz_1952; similar chromatogram in higher mz_2197,0.042,False,1.67,115.05,C4H6N2O2,Alpha amino acids and derivatives,BXRNXXXXHLBUKK-UHFFFAOYSA-N,O=C1NCC(=O)NC1,530,True,True,False,,False,False,,,100.0,100.0,,,,7.17,10_P1-C-3_01_25865,115.04995:1806 116.0533:578 117.05666:0,,78,691,1806,469,1181,1013,440,909,469,474,616,516,599,999,672,838,1244,601,1443,735,896,1061,1057,1230,GOOD,GOOD,0.0,
374,18.8,115.0751,w/o MS2:4-Hydroxyhexenal,[M+H]+,ion correlated with 464; ion correlated with 485; ion correlated with 553; ion correlated with 603; ion correlated with 700; ion correlated with 1085; ion correlated with 1187; found in higher mz's MsMs_1664; found in higher mz's MsMs_1977,0.042,False,,115.0754,C6H10O2,,JYTUBIHWMKQZRB-ONEGZZNKSA-N,,530,True,True,False,,False,False,,,100.0,,,,,11.5,4_P1-B-6_01_25867,115.0751:2419 116.07845:426 117.08181:0,,84,439,598,182,512,256,514,429,680,354,416,311,532,431,2419,407,149,403,638,433,688,935,728,776,GOOD,GOOD,0.0,
